holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,weekend,time_slots,season,traffic_volume
0,24.400000000000034,0.0,0.0,32,low_clouds,0,morning_hours,season_1,6525
0,25.110000000000014,0.0,0.0,32,low_clouds,0,morning_hours,season_1,5714
0,27.200000000000045,0.0,0.0,36,low_clouds,0,morning_hours,season_1,5227
0,28.78000000000003,0.0,0.0,36,low_clouds,0,noon_hours,season_1,4881
0,30.450000000000045,0.0,0.0,36,low_clouds,0,noon_hours,season_1,5407
0,31.5,0.0,0.0,8,clear,0,noon_hours,season_1,5837
0,32.200000000000045,0.0,0.0,8,clear,0,noon_hours,season_1,5781
0,33.19,0.0,0.0,8,clear,0,noon_hours,season_1,5799
0,33.51000000000005,0.0,0.0,0,clear,0,evening_hours,season_1,6180
0,33.18000000000001,0.0,0.0,0,clear,0,evening_hours,season_1,6327
0,33.24000000000001,0.0,0.0,0,clear,0,evening_hours,season_1,5627
0,32.72000000000003,0.0,0.0,0,clear,0,late_hours,season_1,4937
0,32.370000000000005,0.0,0.0,0,clear,0,late_hours,season_1,3807
0,31.220000000000027,0.0,0.0,0,clear,0,late_hours,season_1,3254
0,29.910000000000025,0.0,0.0,8,clear,0,late_hours,season_1,3358
0,28.710000000000036,0.0,0.0,8,clear,0,late_hours,season_1,2920
0,28.110000000000014,0.0,0.0,8,clear,0,late_hours,season_1,2076
0,27.870000000000005,0.0,0.0,24,low_clouds,1,wee_hours,season_1,1373
0,27.79000000000002,0.0,0.0,24,low_clouds,1,wee_hours,season_1,919
0,27.970000000000027,0.0,0.0,24,low_clouds,1,wee_hours,season_1,562
0,27.160000000000025,0.51,0.0,68,avg_rain,1,wee_hours,season_1,436
0,25.83000000000004,0.0,0.0,68,low_clouds,1,wee_hours,season_1,426
0,24.55000000000001,0.0,0.0,68,low_clouds,1,wee_hours,season_1,931
0,24.410000000000025,0.0,0.0,0,clear,1,morning_hours,season_1,1581
0,24.260000000000048,0.0,0.0,0,clear,1,morning_hours,season_1,2028
0,24.57000000000005,0.0,0.0,0,clear,1,morning_hours,season_1,3057
0,24.870000000000005,0.0,0.0,0,clear,1,morning_hours,season_1,3838
0,24.83000000000004,0.0,0.0,0,clear,1,noon_hours,season_1,4382
0,25.010000000000048,0.0,0.0,0,clear,1,noon_hours,season_1,4581
0,25.710000000000036,0.0,0.0,0,clear,1,noon_hours,season_1,4639
0,26.379999999999995,0.0,0.0,0,clear,1,noon_hours,season_1,4708
0,27.360000000000014,0.0,0.0,0,clear,1,noon_hours,season_1,4741
0,27.980000000000018,0.0,0.0,88,high_clouds,1,evening_hours,season_1,4782
0,27.890000000000043,0.0,0.0,88,high_clouds,1,evening_hours,season_1,4967
0,27.980000000000018,0.0,0.0,88,high_clouds,1,evening_hours,season_1,5077
0,27.629999999999995,0.0,0.0,0,clear,1,late_hours,season_1,4534
0,27.02000000000004,0.0,0.0,0,clear,1,late_hours,season_1,3822
0,25.930000000000007,0.0,0.0,0,clear,1,late_hours,season_1,3434
0,22.5,0.0,0.0,0,clear,1,late_hours,season_1,2781
0,22.410000000000025,0.0,0.0,0,clear,1,late_hours,season_1,2182
0,20.610000000000014,0.0,0.0,0,avg_rain,1,wee_hours,season_1,1595
0,19.180000000000007,0.0,0.0,0,clear,1,wee_hours,season_1,946
0,18.840000000000032,0.0,0.0,0,avg_rain,1,wee_hours,season_1,692
0,18.840000000000032,0.0,0.0,0,thunderstorm,1,wee_hours,season_1,692
0,18.439999999999998,0.0,0.0,0,avg_rain,1,wee_hours,season_1,451
0,17.890000000000043,0.0,0.0,0,clear,1,wee_hours,season_1,329
0,17.420000000000016,0.0,0.0,0,mist,1,wee_hours,season_1,553
0,17.360000000000014,0.0,0.0,0,clear,1,morning_hours,season_1,869
0,18.100000000000023,0.0,0.0,0,clear,1,morning_hours,season_1,1191
0,18.879999999999995,0.0,0.0,0,clear,1,morning_hours,season_1,1629
0,19.79000000000002,0.0,0.0,0,clear,1,morning_hours,season_1,2572
0,20.980000000000018,0.25,0.0,0,avg_rain,1,noon_hours,season_1,3507
0,21.99000000000001,0.0,0.0,0,clear,1,noon_hours,season_1,4036
0,23.210000000000036,0.0,0.0,32,low_clouds,1,noon_hours,season_1,4505
0,24.420000000000016,0.0,0.0,75,low_clouds,1,noon_hours,season_1,4263
0,24.900000000000034,0.0,0.0,32,low_clouds,1,noon_hours,season_1,4487
0,24.650000000000034,0.0,0.0,92,high_drizzle,1,evening_hours,season_1,4423
0,25.090000000000032,0.0,0.0,92,high_clouds,1,evening_hours,season_1,4253
0,25.100000000000023,0.0,0.0,92,high_clouds,1,evening_hours,season_1,4226
0,25.100000000000023,0.0,0.0,92,avg_rain,1,late_hours,season_1,3864
0,24.379999999999995,0.0,0.0,92,avg_rain,1,late_hours,season_1,3361
0,23.140000000000043,0.0,0.0,75,low_clouds,1,late_hours,season_1,3131
0,21.52000000000004,0.0,0.0,56,avg_rain,1,late_hours,season_1,2868
0,20.460000000000036,0.0,0.0,56,avg_rain,1,late_hours,season_1,1996
0,19.230000000000018,0.0,0.0,56,avg_rain,1,late_hours,season_1,1307
0,19.410000000000025,0.0,0.0,0,clear,0,wee_hours,season_1,683
0,19.100000000000023,0.0,0.0,0,clear,0,wee_hours,season_1,499
0,17.970000000000027,0.0,0.0,0,clear,0,wee_hours,season_1,291
0,17.52000000000004,0.0,0.0,0,clear,0,wee_hours,season_1,330
0,16.710000000000036,0.0,0.0,0,clear,0,wee_hours,season_1,839
0,16.180000000000007,0.0,0.0,0,clear,0,wee_hours,season_1,2897
0,16.30000000000001,0.0,0.0,0,clear,0,morning_hours,season_1,5843
0,15.900000000000034,0.0,0.0,0,clear,0,morning_hours,season_1,6144
0,16.129999999999995,0.25,0.0,90,avg_rain,0,morning_hours,season_1,5982
0,16.129999999999995,0.25,0.0,90,proximity,0,morning_hours,season_1,5982
0,15.170000000000016,7.11,0.0,0,avg_rain,0,morning_hours,season_1,4916
0,15.170000000000016,7.11,0.0,0,thunderstorm,0,morning_hours,season_1,4916
0,15.170000000000016,7.11,0.0,0,fog,0,morning_hours,season_1,4916
0,15.170000000000016,7.11,0.0,0,high_drizzle,0,morning_hours,season_1,4916
0,16.33000000000004,5.97,0.0,0,avg_rain,0,noon_hours,season_1,4503
0,16.33000000000004,5.97,0.0,0,mist,0,noon_hours,season_1,4503
0,16.33000000000004,5.97,0.0,0,thunderstorm,0,noon_hours,season_1,4503
0,18.600000000000023,0.0,0.0,0,clear,0,noon_hours,season_1,4636
0,20.24000000000001,0.0,0.0,0,clear,0,noon_hours,season_1,5013
0,22.720000000000027,0.0,0.0,0,clear,0,noon_hours,season_1,5193
0,24.420000000000016,0.0,0.0,0,clear,0,noon_hours,season_1,5437
0,25.620000000000005,0.0,0.0,0,clear,0,evening_hours,season_1,5642
0,25.99000000000001,0.0,0.0,0,clear,0,evening_hours,season_1,6403
0,26.410000000000025,0.0,0.0,0,clear,0,evening_hours,season_1,5719
0,26.129999999999995,0.0,0.0,0,clear,0,late_hours,season_1,4331
0,25.650000000000034,0.0,0.0,0,clear,0,late_hours,season_1,3404
0,24.53000000000003,0.0,0.0,0,clear,0,late_hours,season_1,2928
0,22.640000000000043,0.0,0.0,1,clear,0,late_hours,season_1,2496
0,21.230000000000018,0.0,0.0,56,avg_rain,0,wee_hours,season_1,642
0,20.970000000000027,0.0,0.0,56,avg_rain,0,wee_hours,season_1,392
0,20.510000000000048,0.0,0.0,56,avg_rain,0,wee_hours,season_1,274
0,19.900000000000034,0.0,0.0,92,avg_rain,0,wee_hours,season_1,344
0,19.700000000000045,0.0,0.0,92,avg_rain,0,wee_hours,season_1,854
0,19.840000000000032,0.0,0.0,92,avg_rain,0,wee_hours,season_1,2922
0,20.129999999999995,0.0,0.0,80,avg_rain,0,morning_hours,season_1,5971
0,20.120000000000005,0.0,0.0,80,avg_rain,0,morning_hours,season_1,6266
0,20.75,0.0,0.0,80,avg_rain,0,morning_hours,season_1,6265
0,21.590000000000032,0.0,0.0,12,low_clouds,0,morning_hours,season_1,5131
0,23.410000000000025,0.0,0.0,12,low_clouds,0,noon_hours,season_1,4574
0,25.100000000000023,0.0,0.0,12,low_clouds,0,noon_hours,season_1,4932
0,26.680000000000007,0.0,0.0,32,low_clouds,0,noon_hours,season_1,5365
0,27.189999999999998,0.0,0.0,32,low_clouds,0,noon_hours,season_1,5248
0,28.140000000000043,0.0,0.0,32,low_clouds,0,noon_hours,season_1,5660
0,28.760000000000048,0.0,0.0,0,clear,0,evening_hours,season_1,6068
0,27.980000000000018,0.0,0.0,0,clear,0,evening_hours,season_1,6146
0,26.980000000000018,0.0,0.0,0,clear,0,late_hours,season_1,4555
0,25.620000000000005,0.0,0.0,0,clear,0,late_hours,season_1,3562
0,23.860000000000014,0.0,0.0,0,clear,0,late_hours,season_1,3180
0,22.140000000000043,0.0,0.0,0,clear,0,late_hours,season_1,2903
0,20.590000000000032,0.0,0.0,0,clear,0,late_hours,season_1,1952
0,19.410000000000025,0.0,0.0,0,clear,0,late_hours,season_1,1199
0,18.410000000000025,0.0,0.0,90,high_clouds,0,wee_hours,season_1,660
0,17.05000000000001,0.0,0.0,1,clear,0,wee_hours,season_1,314
0,16.850000000000023,0.0,0.0,40,low_clouds,0,wee_hours,season_1,364
0,14.879999999999995,0.0,0.0,0,clear,0,wee_hours,season_1,2932
0,14.470000000000027,0.0,0.0,1,clear,0,morning_hours,season_1,6168
0,16.140000000000043,0.0,0.0,20,low_clouds,0,morning_hours,season_1,6184
0,17.49000000000001,0.0,0.0,56,low_clouds,0,morning_hours,season_1,5343
0,18.629999999999995,0.0,0.0,56,low_clouds,0,noon_hours,season_1,4750
0,19.670000000000016,0.0,0.0,56,low_clouds,0,noon_hours,season_1,5049
0,20.890000000000043,0.0,0.0,0,clear,0,noon_hours,season_1,5208
0,21.480000000000018,0.0,0.0,0,clear,0,noon_hours,season_1,5236
0,22.650000000000034,0.0,0.0,0,clear,0,noon_hours,season_1,5626
0,23.25,0.0,0.0,0,clear,0,evening_hours,season_1,6000
0,23.629999999999995,0.0,0.0,0,clear,0,evening_hours,season_1,6566
0,23.629999999999995,0.0,0.0,0,clear,0,evening_hours,season_1,6155
0,23.33000000000004,0.0,0.0,0,clear,0,late_hours,season_1,4672
0,23.010000000000048,0.0,0.0,0,clear,0,late_hours,season_1,3542
0,21.939999999999998,0.0,0.0,0,clear,0,late_hours,season_1,3156
0,20.05000000000001,0.0,0.0,0,clear,0,late_hours,season_1,2872
0,18.210000000000036,0.0,0.0,0,clear,0,late_hours,season_1,2042
0,16.74000000000001,0.0,0.0,0,clear,0,late_hours,season_1,1248
0,15.340000000000032,0.0,0.0,0,clear,0,wee_hours,season_1,706
0,15.300000000000011,0.0,0.0,0,clear,0,wee_hours,season_1,427
0,14.310000000000002,0.0,0.0,0,clear,0,wee_hours,season_1,310
0,14.520000000000039,0.0,0.0,0,clear,0,wee_hours,season_1,345
0,14.460000000000036,0.0,0.0,0,clear,0,wee_hours,season_1,870
0,15.03000000000003,0.0,0.0,0,clear,0,wee_hours,season_1,2903
0,15.490000000000009,0.0,0.0,0,clear,0,morning_hours,season_1,6025
0,15.960000000000036,0.0,0.0,0,clear,0,morning_hours,season_1,6331
0,16.430000000000007,0.0,0.0,0,clear,0,morning_hours,season_1,6001
0,16.960000000000036,0.0,0.0,0,clear,0,morning_hours,season_1,5213
0,17.5,0.0,0.0,0,clear,0,noon_hours,season_1,4727
0,18.57000000000005,0.0,0.0,0,clear,0,noon_hours,season_1,5104
0,19.49000000000001,0.0,0.0,8,clear,0,noon_hours,season_1,5340
0,21.27000000000004,0.0,0.0,8,clear,0,noon_hours,season_1,5433
0,23.49000000000001,0.0,0.0,8,clear,0,noon_hours,season_1,5842
0,24.390000000000043,0.0,0.0,88,high_clouds,0,evening_hours,season_1,6040
0,24.0,0.0,0.0,32,low_clouds,0,evening_hours,season_1,6423
0,24.379999999999995,0.0,0.0,32,low_clouds,0,evening_hours,season_1,6120
0,24.560000000000002,0.0,0.0,64,low_clouds,0,late_hours,season_1,4758
0,23.689999999999998,0.0,0.0,64,low_clouds,0,late_hours,season_1,3640
0,22.920000000000016,0.0,0.0,64,low_clouds,0,late_hours,season_1,3390
0,21.02000000000004,0.0,0.0,64,low_clouds,0,late_hours,season_1,3153
0,19.390000000000043,0.0,0.0,64,low_clouds,0,late_hours,season_1,2310
0,18.470000000000027,0.0,0.0,36,low_clouds,0,late_hours,season_1,1407
0,18.960000000000036,0.0,0.0,32,low_clouds,0,wee_hours,season_1,782
0,19.260000000000048,0.0,0.0,32,avg_rain,0,wee_hours,season_1,474
0,19.060000000000002,0.0,0.0,32,high_drizzle,0,wee_hours,season_1,332
0,19.060000000000002,0.0,0.0,32,avg_rain,0,wee_hours,season_1,332
0,18.55000000000001,0.25,0.0,32,avg_rain,0,wee_hours,season_1,391
0,17.55000000000001,0.76,0.0,0,avg_rain,0,wee_hours,season_1,781
0,16.650000000000034,0.0,0.0,0,clear,0,wee_hours,season_1,2740
0,16.730000000000018,0.0,0.0,0,clear,0,morning_hours,season_1,5818
0,17.410000000000025,0.25,0.0,0,avg_rain,0,morning_hours,season_1,6509
0,18.710000000000036,0.0,0.0,0,clear,0,morning_hours,season_1,5601
0,20.390000000000043,0.0,0.0,0,clear,0,morning_hours,season_1,5174
0,22.810000000000002,0.0,0.0,0,clear,0,noon_hours,season_1,4821
0,25.460000000000036,0.0,0.0,0,clear,0,noon_hours,season_1,5583
0,25.04000000000002,0.0,0.0,0,avg_rain,0,noon_hours,season_1,5863
0,24.840000000000032,0.25,0.0,92,avg_rain,0,evening_hours,season_1,5975
0,24.730000000000018,0.0,0.0,92,high_clouds,0,evening_hours,season_1,6040
0,25.04000000000002,0.0,0.0,92,high_clouds,0,evening_hours,season_1,5346
0,25.0,0.0,0.0,92,high_clouds,0,late_hours,season_1,4634
0,25.0,0.0,0.0,92,high_clouds,0,late_hours,season_1,3807
0,23.939999999999998,0.0,0.0,92,high_clouds,0,late_hours,season_1,3140
0,22.660000000000025,0.0,0.0,92,avg_rain,0,late_hours,season_1,2917
0,22.480000000000018,0.0,0.0,92,avg_rain,0,late_hours,season_1,2625
0,21.360000000000014,0.0,0.0,92,avg_rain,0,late_hours,season_1,1929
0,21.27000000000004,0.0,0.0,24,avg_rain,1,wee_hours,season_1,1196
0,20.129999999999995,0.51,0.0,24,avg_rain,1,wee_hours,season_1,770
0,19.58000000000004,0.0,0.0,24,proximity,1,wee_hours,season_1,537
0,18.310000000000002,5.08,0.0,76,avg_rain,1,wee_hours,season_1,439
0,18.310000000000002,5.08,0.0,76,proximity,1,wee_hours,season_1,439
0,18.189999999999998,0.0,0.0,76,low_clouds,1,wee_hours,season_1,402
0,16.850000000000023,0.0,0.0,76,low_clouds,1,wee_hours,season_1,919
0,16.210000000000036,0.0,0.0,8,clear,1,morning_hours,season_1,1549
0,15.410000000000025,0.0,0.0,8,clear,1,morning_hours,season_1,2043
0,16.08000000000004,0.0,0.0,8,clear,1,morning_hours,season_1,2854
0,17.28000000000003,0.0,0.0,64,low_clouds,1,morning_hours,season_1,3524
0,17.04000000000002,0.0,0.0,68,low_clouds,1,noon_hours,season_1,4049
0,18.180000000000007,0.0,0.0,68,low_clouds,1,noon_hours,season_1,4218
0,18.420000000000016,0.0,0.0,32,avg_rain,1,noon_hours,season_1,4414
0,19.629999999999995,0.25,0.0,32,avg_rain,1,noon_hours,season_1,4325
0,18.5,0.25,0.0,32,avg_rain,1,noon_hours,season_1,4591
0,19.439999999999998,0.0,0.0,48,low_clouds,1,evening_hours,season_1,4418
0,18.78000000000003,0.0,0.0,48,low_clouds,1,evening_hours,season_1,4377
0,18.30000000000001,0.0,0.0,48,low_clouds,1,evening_hours,season_1,4035
0,17.5,0.0,0.0,92,avg_rain,1,late_hours,season_1,3948
0,16.5,0.0,0.0,92,high_clouds,1,late_hours,season_1,3189
0,16.210000000000036,0.0,0.0,92,high_clouds,1,late_hours,season_1,2929
0,15.07000000000005,0.0,0.0,88,high_clouds,1,late_hours,season_1,2926
0,14.470000000000027,0.0,0.0,88,high_clouds,1,late_hours,season_1,2635
0,13.370000000000005,0.0,0.0,88,high_clouds,1,late_hours,season_1,2031
0,12.760000000000048,0.0,0.0,92,high_clouds,1,wee_hours,season_1,1371
0,12.230000000000018,0.0,0.0,92,high_clouds,1,wee_hours,season_1,822
0,11.79000000000002,0.0,0.0,92,high_clouds,1,wee_hours,season_1,565
0,11.520000000000039,0.0,0.0,48,low_clouds,1,wee_hours,season_1,393
0,11.300000000000011,0.0,0.0,90,low_drizzle,1,wee_hours,season_1,318
0,10.980000000000018,0.0,0.0,48,low_clouds,1,wee_hours,season_1,542
0,10.900000000000034,0.0,0.0,48,low_clouds,1,morning_hours,season_1,870
0,11.050000000000011,0.0,0.0,48,low_clouds,1,morning_hours,season_1,1137
0,11.78000000000003,0.0,0.0,48,low_clouds,1,morning_hours,season_1,1723
0,13.390000000000043,0.0,0.0,0,clear,1,morning_hours,season_1,2431
0,14.920000000000016,0.0,0.0,0,clear,1,noon_hours,season_1,3336
0,14.840000000000032,0.0,0.0,0,avg_rain,1,noon_hours,season_1,3741
0,12.939999999999998,0.25,0.0,48,avg_rain,1,noon_hours,season_1,4253
0,12.939999999999998,0.25,0.0,48,high_drizzle,1,noon_hours,season_1,4253
0,13.970000000000027,0.0,0.0,48,avg_rain,1,noon_hours,season_1,4592
0,15.110000000000014,0.51,0.0,48,avg_rain,1,noon_hours,season_1,4706
0,15.189999999999998,0.25,0.0,76,avg_rain,1,evening_hours,season_1,4625
0,15.340000000000032,0.0,0.0,76,high_drizzle,1,evening_hours,season_1,4601
0,16.25,0.0,0.0,76,low_clouds,1,evening_hours,season_1,4478
0,15.710000000000036,0.0,0.0,92,high_clouds,1,late_hours,season_1,4033
0,15.160000000000025,0.0,0.0,92,high_clouds,1,late_hours,season_1,3504
0,14.650000000000034,0.51,0.0,92,avg_rain,1,late_hours,season_1,3204
0,13.970000000000027,0.25,0.0,48,avg_rain,1,late_hours,season_1,2910
0,13.32000000000005,0.25,0.0,48,avg_rain,1,late_hours,season_1,2025
0,12.54000000000002,0.0,0.0,48,low_clouds,1,late_hours,season_1,1387
0,12.090000000000032,0.0,0.0,32,low_clouds,0,wee_hours,season_1,739
0,12.400000000000034,0.0,0.0,32,low_clouds,0,wee_hours,season_1,468
0,12.200000000000045,0.0,0.0,32,low_clouds,0,wee_hours,season_1,324
0,11.25,0.0,0.0,76,low_clouds,0,wee_hours,season_1,345
0,10.840000000000032,0.0,0.0,76,low_clouds,0,wee_hours,season_1,846
0,10.870000000000005,0.0,0.0,76,low_clouds,0,wee_hours,season_1,2833
0,10.54000000000002,0.0,0.0,0,clear,0,morning_hours,season_1,5951
0,10.550000000000011,0.0,0.0,0,clear,0,morning_hours,season_1,6505
0,11.430000000000007,0.0,0.0,0,clear,0,morning_hours,season_1,5920
0,12.260000000000048,0.0,0.0,8,clear,0,morning_hours,season_1,4986
0,14.910000000000025,0.0,0.0,8,clear,0,noon_hours,season_1,4475
0,17.0,0.0,0.0,0,clear,0,noon_hours,season_1,4998
0,18.760000000000048,0.0,0.0,12,low_clouds,0,noon_hours,season_1,5031
0,19.80000000000001,0.0,0.0,12,low_clouds,0,noon_hours,season_1,5356
0,20.510000000000048,0.0,0.0,12,low_clouds,0,evening_hours,season_1,5758
0,21.220000000000027,0.0,0.0,12,low_clouds,0,evening_hours,season_1,6303
0,22.189999999999998,0.0,0.0,12,low_clouds,0,evening_hours,season_1,5905
0,21.660000000000025,0.0,0.0,0,clear,0,late_hours,season_1,4322
0,21.05000000000001,0.0,0.0,0,clear,0,late_hours,season_1,3391
0,19.890000000000043,0.0,0.0,0,clear,0,late_hours,season_1,2868
0,17.710000000000036,0.0,0.0,32,low_clouds,0,late_hours,season_1,2574
0,15.400000000000034,0.0,0.0,32,low_clouds,0,late_hours,season_1,1736
0,12.910000000000025,0.0,0.0,1,clear,0,late_hours,season_1,1196
0,11.720000000000027,0.0,0.0,12,low_clouds,0,wee_hours,season_1,411
0,11.129999999999995,0.0,0.0,12,low_clouds,0,wee_hours,season_1,283
0,11.140000000000043,0.0,0.0,0,mist,0,wee_hours,season_1,377
0,10.890000000000043,0.0,0.0,0,clear,0,wee_hours,season_1,819
0,10.610000000000014,0.0,0.0,0,clear,0,wee_hours,season_1,2856
0,10.020000000000039,0.0,0.0,0,clear,0,morning_hours,season_1,6011
0,11.010000000000048,0.0,0.0,0,mist,0,morning_hours,season_1,6721
0,14.230000000000018,0.0,0.0,0,clear,0,morning_hours,season_1,5794
0,16.75,0.0,0.0,20,low_clouds,0,morning_hours,season_1,5161
0,19.400000000000034,0.0,0.0,20,low_clouds,0,noon_hours,season_1,4578
0,20.910000000000025,0.0,0.0,20,low_clouds,0,noon_hours,season_1,5025
0,22.060000000000002,0.0,0.0,0,clear,0,noon_hours,season_1,5353
0,22.78000000000003,0.0,0.0,0,clear,0,noon_hours,season_1,5244
0,24.24000000000001,1.02,0.0,0,avg_rain,0,evening_hours,season_1,5907
0,24.110000000000014,0.0,0.0,0,clear,0,evening_hours,season_1,7070
0,24.04000000000002,0.0,0.0,0,clear,0,evening_hours,season_1,6760
0,23.879999999999995,0.0,0.0,24,low_clouds,0,late_hours,season_1,5025
0,22.810000000000002,0.0,0.0,24,low_clouds,0,late_hours,season_1,3450
0,21.670000000000016,0.0,0.0,24,low_clouds,0,late_hours,season_1,3015
0,20.450000000000045,0.0,0.0,80,low_clouds,0,late_hours,season_1,2657
0,19.910000000000025,0.0,0.0,80,low_clouds,0,late_hours,season_1,1814
0,18.950000000000045,0.0,0.0,80,avg_rain,0,late_hours,season_1,1204
0,18.950000000000045,0.0,0.0,80,high_drizzle,0,late_hours,season_1,1204
0,18.49000000000001,0.0,0.0,64,avg_rain,0,wee_hours,season_1,666
0,18.49000000000001,0.0,0.0,64,high_drizzle,0,wee_hours,season_1,666
0,17.5,0.76,0.0,64,avg_rain,0,wee_hours,season_1,402
0,17.5,0.76,0.0,64,low_drizzle,0,wee_hours,season_1,402
0,17.25,0.51,0.0,64,avg_rain,0,wee_hours,season_1,287
0,16.760000000000048,1.52,0.0,80,avg_rain,0,wee_hours,season_1,822
0,16.760000000000048,1.52,0.0,80,mist,0,wee_hours,season_1,822
0,16.970000000000027,0.38,0.0,80,avg_rain,0,wee_hours,season_1,2956
0,16.970000000000027,0.38,0.0,80,mist,0,wee_hours,season_1,2956
0,16.970000000000027,0.38,0.0,80,high_drizzle,0,wee_hours,season_1,2956
0,16.710000000000036,0.51,0.0,92,avg_rain,0,morning_hours,season_1,6289
0,16.710000000000036,0.51,0.0,92,low_drizzle,0,morning_hours,season_1,6289
0,16.670000000000016,0.51,0.0,92,avg_rain,0,morning_hours,season_1,6866
0,16.670000000000016,0.51,0.0,92,low_drizzle,0,morning_hours,season_1,6866
0,16.670000000000016,0.51,0.0,92,mist,0,morning_hours,season_1,6866
0,17.03000000000003,0.38,0.0,92,avg_rain,0,morning_hours,season_1,6015
0,17.03000000000003,0.38,0.0,92,mist,0,morning_hours,season_1,6015
0,17.150000000000034,0.51,0.0,92,avg_rain,0,morning_hours,season_1,5233
0,17.150000000000034,0.51,0.0,92,mist,0,morning_hours,season_1,5233
0,17.83000000000004,0.25,0.0,92,avg_rain,0,noon_hours,season_1,4800
0,17.83000000000004,0.25,0.0,92,mist,0,noon_hours,season_1,4800
0,18.74000000000001,0.0,0.0,92,high_clouds,0,noon_hours,season_1,5072
0,19.25,0.0,0.0,12,low_clouds,0,noon_hours,season_1,5329
0,19.79000000000002,0.0,0.0,12,low_clouds,0,noon_hours,season_1,5349
0,20.32000000000005,0.0,0.0,12,low_clouds,0,noon_hours,season_1,5655
0,20.79000000000002,0.0,0.0,36,low_clouds,0,evening_hours,season_1,5919
0,21.07000000000005,0.0,0.0,36,low_clouds,0,evening_hours,season_1,6594
0,21.24000000000001,0.0,0.0,36,low_clouds,0,evening_hours,season_1,6304
0,21.05000000000001,0.0,0.0,80,low_clouds,0,late_hours,season_1,4936
0,20.870000000000005,0.0,0.0,80,low_clouds,0,late_hours,season_1,3495
0,20.180000000000007,0.0,0.0,80,low_clouds,0,late_hours,season_1,3255
0,19.55000000000001,0.0,0.0,64,low_clouds,0,late_hours,season_1,2727
0,19.100000000000023,0.0,0.0,64,low_clouds,0,late_hours,season_1,1937
0,18.060000000000002,0.0,0.0,64,mist,0,late_hours,season_1,1372
0,17.25,0.0,0.0,48,mist,0,wee_hours,season_2,680
0,17.25,0.0,0.0,48,fog,0,wee_hours,season_2,680
0,16.160000000000025,0.0,0.0,48,mist,0,wee_hours,season_2,503
0,15.970000000000027,0.0,0.0,48,mist,0,wee_hours,season_2,344
0,15.970000000000027,0.0,0.0,48,fog,0,wee_hours,season_2,344
0,16.160000000000025,0.0,0.0,0,mist,0,wee_hours,season_2,421
0,16.220000000000027,0.0,0.0,0,mist,0,wee_hours,season_2,851
0,16.220000000000027,0.0,0.0,0,fog,0,wee_hours,season_2,851
0,16.430000000000007,0.0,0.0,0,mist,0,wee_hours,season_2,3006
0,16.430000000000007,0.0,0.0,0,fog,0,wee_hours,season_2,3006
0,16.660000000000025,0.25,0.0,24,avg_rain,0,morning_hours,season_2,5886
0,16.660000000000025,0.25,0.0,24,mist,0,morning_hours,season_2,5886
0,16.660000000000025,0.25,0.0,24,fog,0,morning_hours,season_2,5886
0,16.82000000000005,0.0,0.0,24,fog,0,morning_hours,season_2,6160
0,16.82000000000005,0.0,0.0,24,mist,0,morning_hours,season_2,6160
0,17.200000000000045,0.0,0.0,24,mist,0,morning_hours,season_2,6217
0,18.450000000000045,0.0,0.0,64,fog,0,morning_hours,season_2,5448
0,18.450000000000045,0.0,0.0,64,mist,0,morning_hours,season_2,5448
0,19.660000000000025,0.0,0.0,8,mist,0,noon_hours,season_2,5096
0,20.460000000000036,0.0,0.0,8,clear,0,noon_hours,season_2,5509
0,21.129999999999995,0.0,0.0,64,low_clouds,0,noon_hours,season_2,5538
0,22.720000000000027,0.0,0.0,64,low_clouds,0,noon_hours,season_2,5334
0,24.400000000000034,0.0,0.0,64,low_clouds,0,noon_hours,season_2,5845
0,25.310000000000002,0.0,0.0,20,low_clouds,0,evening_hours,season_2,6119
0,25.30000000000001,0.0,0.0,20,low_clouds,0,evening_hours,season_2,6440
0,25.150000000000034,0.25,0.0,1,avg_rain,0,evening_hours,season_2,6168
0,24.32000000000005,0.0,0.0,1,clear,0,late_hours,season_2,4875
0,23.32000000000005,0.0,0.0,1,clear,0,late_hours,season_2,3782
0,19.700000000000045,0.0,0.0,1,clear,0,late_hours,season_2,3171
0,17.230000000000018,0.0,0.0,0,clear,0,late_hours,season_2,2367
0,16.960000000000036,0.0,0.0,0,clear,0,wee_hours,season_2,894
0,15.830000000000041,0.0,0.0,0,clear,0,wee_hours,season_2,552
0,14.460000000000036,0.0,0.0,0,clear,0,wee_hours,season_2,390
0,13.720000000000027,0.0,0.0,0,clear,0,wee_hours,season_2,433
0,13.100000000000023,0.0,0.0,0,clear,0,wee_hours,season_2,779
0,12.700000000000045,0.0,0.0,0,clear,0,wee_hours,season_2,2769
0,12.330000000000041,0.0,0.0,0,clear,0,morning_hours,season_2,5610
0,12.810000000000002,0.0,0.0,0,clear,0,morning_hours,season_2,6318
0,15.629999999999995,0.0,0.0,0,clear,0,morning_hours,season_2,5613
0,18.28000000000003,0.0,0.0,32,low_clouds,0,morning_hours,season_2,5253
0,21.129999999999995,0.0,0.0,32,low_clouds,0,noon_hours,season_2,4848
0,22.810000000000002,0.0,0.0,32,low_clouds,0,noon_hours,season_2,5458
0,23.950000000000045,0.0,0.0,0,clear,0,noon_hours,season_2,5815
0,24.710000000000036,0.0,0.0,0,clear,0,noon_hours,season_2,5842
